location_id,latitude,longitude,bathroom,bedrooms,area_sqft,location_encoded,property_type_House,property_type_Lower Portion,property_type_Upper Portion,city_Islamabad,city_Karachi,city_Lahore,city_Rawalpindi,province_name_Punjab,province_name_Sindh,target_log_price
9585,1.1264615951253332,0.5893209213746302,1.4877119007411672,0.3062024139905342,0.23006313272827122,16.522544606912714,True,False,False,True,False,False,False,False,False,17.216707972959764
6739,-1.1970241746085049,-1.2589565566142922,-1.179997798082905,-1.7728807733918939,-0.16856824621210445,15.492359129933126,True,False,False,False,True,False,False,False,True,14.978661680269907
10020,-1.1865664219929435,-1.184679909322408,-0.03669364144401687,-0.21356838285507282,-0.08838377343674153,16.229021102636104,True,False,False,False,True,False,False,False,True,16.380459992348886
738,0.5573805056296824,0.9813786077290154,-1.179997798082905,0.3062024139905342,0.0009646390843771575,15.961100292395676,True,False,False,False,False,True,False,True,False,16.257857680289998
3954,0.5547142177029273,0.9409081427768466,0.34440774410227915,0.3062024139905342,-0.1364944571019593,16.538131109045647,True,False,False,False,False,True,False,True,False,16.012735246411598
764,1.1414155317144348,0.5266601503645004,-0.03669364144401687,-0.21356838285507282,-0.03340013496220695,16.352598647855043,False,False,False,True,False,False,False,False,False,14.245343673138608
3154,1.1593771628605316,0.5320477621582753,0.7255091296485752,0.3062024139905342,2.291949575523318,16.95744520253035,True,False,False,True,False,False,False,False,False,16.759949589762293
3949,0.5497192429917387,0.9412372130594665,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.538131109045647,True,False,False,False,False,True,False,True,False,16.300417291085605
8276,-1.2482215781159263,-1.2550415343352403,0.7255091296485752,0.8259732108361412,-0.11816657761044777,16.46187615560639,True,False,False,False,True,False,False,False,True,16.52356082573315
3036,1.1193768639067667,0.5842212460781477,-1.179997798082905,-1.7728807733918939,0.23006313272827122,16.440323018008897,True,False,False,False,False,False,True,True,False,17.479072229734946
9514,-1.2245074083426615,-1.2595802666777354,-0.4177950269903129,-0.21356838285507282,-0.04485505964440166,15.961497329246708,True,False,False,False,True,False,False,False,True,16.993564429978885
8304,1.106219661255461,0.5716921997621269,-1.179997798082905,0.8259732108361412,0.0009646390843771575,16.440323018008897,True,False,False,False,False,False,True,True,False,17.073607134447293
1312,1.1483301032590159,0.5928602550810255,0.7255091296485752,0.8259732108361412,-0.06776490900879106,16.463021527672,True,False,False,False,False,False,True,True,False,16.341239282272525
6021,1.1297938434375066,0.557179286214495,-1.179997798082905,-1.7728807733918939,-0.1364944571019593,15.611488482606815,True,False,False,False,False,False,True,True,False,15.830413711839864
749,0.5528372966983149,0.9283702603143487,-1.179997798082905,-0.21356838285507282,-0.1594043064663487,15.94056720377402,True,False,False,False,False,True,False,True,False,15.76142084987672
10018,-1.1890174280318413,-1.1857036835350017,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.341239282272525
1694,0.5539479555288515,0.9190298440979664,-0.03669364144401687,-0.21356838285507282,-0.05630998432659636,16.153238896919525,True,False,False,False,False,True,False,True,False,16.166885910365842
1011,0.5719302450379218,0.9804962118600682,-1.179997798082905,0.3062024139905342,0.0009646390843771575,16.832187679196373,True,False,False,False,False,True,False,True,False,17.034386422832473
562,0.5684302834368511,0.9340933409795645,0.34440774410227915,0.3062024139905342,-0.109002637864692,16.198368802540134,True,False,False,False,False,True,False,True,False,16.066802461833923
3308,1.1663833379356767,0.5646287670846434,2.6310160573800556,2.9050563982185693,0.6882601200160594,18.842713617515162,True,False,False,True,False,False,False,False,False,19.519293035953808
1448,0.5543062150341483,0.989597138037436,1.1066105151948713,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.72753358339242
1807,0.5227274608399631,0.9102710900755793,-0.03669364144401687,-0.21356838285507282,-0.09067475837318048,16.625175839287156,True,False,False,False,False,True,False,True,False,16.166885910365842
1448,0.5543062150341483,0.989597138037436,1.1066105151948713,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.6762402900575
3722,0.531253112876121,0.9365409535539021,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.32162685565931,True,False,False,False,False,True,False,True,False,16.341239282272525
278,-1.2274368185767974,-1.2694959464992916,-0.4177950269903129,-0.21356838285507282,-0.12962150229264247,16.038038431030294,False,False,False,False,True,False,False,False,True,15.687312888712007
7094,-1.2315948577668854,-1.2715642141644952,-0.4177950269903129,-0.7333391797006799,-0.15024036672059293,15.115884901927098,False,False,False,False,True,False,False,False,True,15.201805169084134
587,1.143416402896905,0.5636896980003563,-1.179997798082905,-1.7728807733918939,0.0009646390843771575,16.373381405456588,True,False,False,False,False,False,True,True,False,17.370858648025116
9205,1.1233223394146512,0.547074390980434,-0.03669364144401687,0.3062024139905342,-0.04485505964440166,14.970802064617518,True,False,False,False,False,False,True,True,False,14.731801689838349
8538,1.1461645088138694,0.6158031570631214,-0.03669364144401687,-0.21356838285507282,-0.09067475837318048,15.308008634659062,True,False,False,True,False,False,False,False,False,15.424948670398354
10011,-1.2033589528869253,-1.185038230296816,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.801192546169812
490,0.5604740954853659,0.9756668007679239,0.34440774410227915,0.3062024139905342,-0.06776490900879106,16.006271929291614,True,False,False,False,False,True,False,True,False,16.588099342704055
10610,1.1058301154403767,0.5816885095379032,-1.179997798082905,-1.7728807733918939,-0.04485505964440166,16.440323018008897,True,False,False,False,False,False,True,True,False,16.300417291085605
377,0.5726907989801234,0.9468207435492813,-1.179997798082905,0.8259732108361412,-0.11358460773756988,16.108355605773077,True,False,False,False,False,True,False,True,False,16.733281344102608
6839,-1.226283212096917,-1.241846730086324,-0.4177950269903129,-0.21356838285507282,-0.07463786381810789,16.20971228515285,False,False,False,False,True,False,False,False,True,16.257857680289998
1484,-1.2532820615833944,-1.2572871343194092,0.7255091296485752,0.3062024139905342,0.0009646390843771575,17.383758412269867,True,False,False,False,True,False,False,False,True,17.909855136853043
1549,0.5600959930787891,0.9536943514248449,0.7255091296485752,0.8259732108361412,0.23006313272827122,17.80989826994824,True,False,False,False,False,True,False,True,False,17.95067713070663
426,1.1303793449355413,0.5897240324708386,-0.03669364144401687,-0.7333391797006799,-0.1364944571019593,16.073884669086166,True,False,False,False,False,False,True,True,False,15.176487367510099
3352,1.1414739731360133,0.5250867069020481,-0.7988964125366089,-1.2531099765462868,-0.2052240051951275,16.352598647855043,False,False,False,True,False,False,False,False,False,14.690979711984754
1789,0.5269906945888901,0.9117202180979331,-1.179997798082905,0.8259732108361412,0.0009646390843771575,16.625175839287156,True,False,False,False,False,True,False,True,False,16.993564429978885
10018,-1.1890174280318413,-1.1857036835350017,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.42558042423569
11291,-1.215334823360671,-1.2620650520062178,-1.179997798082905,-1.7728807733918939,-0.13191248722908142,16.52807980088718,False,False,False,False,True,False,False,False,True,15.555976908243359
3444,1.1499218844904442,0.5727394354670937,1.1066105151948713,1.3457440076817482,0.055948277558911734,17.79360585668353,True,False,False,True,False,False,False,False,False,17.541204009297314
331,1.1249176543134294,0.5894123297864676,1.1066105151948713,1.3457440076817482,0.23006313272827122,16.522544606912714,True,False,False,True,False,False,False,False,False,17.147715103853763
329,1.1595326442239835,0.5423994601043011,-0.4177950269903129,-0.7333391797006799,-0.15253135165703188,16.72466031436631,False,False,False,True,False,False,False,False,False,15.555976908243359
1482,-1.2563737486951194,-1.265860938655171,1.1066105151948713,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,True,False,False,False,True,18.72078534381011
